,t_id,text,time_stamp,vader_sentiment,sentiment
1252,1035568885796352000,please @heretv @HereMediaInc @AmazonVideo @netflix @hulu @Showtime @showcasedotca ' ',2018-08-31 16:43:56,0.3182,pos
1253,1035568877747544064,@SadieSink @Stranger_Things @netflix As soon as I heard about this show I knew it would be amazing so I decided to… https://t.co/39mRDyvvfY,2018-08-31 16:43:55,0.5859,pos
1254,1035568860898971648,@bae__lena @bjnovak @netflix @Justin_Willman @theofficenbc Unfortunately it's not on Netflix in my country :(,2018-08-31 16:43:51,-0.6486,neg
1255,1035568712407904256,Do you know what today is? It's #OzarkSeason2 on @netflix!! I've been waiting all year! https://t.co/FYquo5d9FI,2018-08-31 16:43:15,0.0,neutral
1256,1035568619604897792,I wouldn’t be off @netflix if they added these shows! https://t.co/Bjcdb1GBdL,2018-08-31 16:42:53,0.0,neutral
1257,1035568617734250496,@wotvibes @netflix OMG IT BETTER BE REAL,2018-08-31 16:42:53,0.5622,pos
1258,1035568602542301184,@MilesByass17 @netflix Yup I only did ep 1 and it’s fire,2018-08-31 16:42:49,-0.34,neg
1259,1035568594195820544,@RachelAButera @netflix @GreyDeLisle @cedricyarbrough @sarahchalke @danasnyder @yuckotheclown You got to work with Jonesy! Amazing.,2018-08-31 16:42:47,0.6239,pos
1260,1035568575342370816,@RebelWomenLit @netflix @eveewing @Nnedi I thought it was another one 🤣 I got so excited. @Jherane_ did so well las… https://t.co/9TZXnZb4r0,2018-08-31 16:42:42,0.8241,pos
1261,1035568551153680384,So I was binging Star Trek: Discovery with the CBS free month trial.. and then @netflix releases season two of Ozark.. I'm so conflicted..,2018-08-31 16:42:37,0.5106,pos
1262,1035568438993997824,@bae_miami @waltshaub @netflix Awesome! Await your “kind” review! 😉,2018-08-31 16:42:10,0.7256,pos
1263,1035568431955935234,@AndriErlingsson @netflix Karagarga has got you covered .,2018-08-31 16:42:08,0.0,neutral
1264,1035568411378679809,"@netflix That's right? Noah's a perfect part with all of them, how can you? I look forward to watching! 😍😍😍",2018-08-31 16:42:03,0.6544,pos
1265,1035568405577965570,@AHSFX I ❤️ U. Took a break for a while because I binged seasons 1-5 on @netflix. Now I’m back to playing catch up… https://t.co/7FPUyv4Vn7,2018-08-31 16:42:02,0.2023,pos
1266,1035568400922226689,"@kateygoalie @netflix just made every kid with epilepsy the target of the nickname ""seizure boy"" and the ""seizure d… https://t.co/9i6w25n7PI",2018-08-31 16:42:01,0.0,neutral
1267,1035568355350986757,@kevinandbean @RandyRainbow @digg @BadLipReading @TMZ @screenjunkies @ViralHog @netflix @funnyordie… https://t.co/tNm2K2XzSw,2018-08-31 16:41:50,0.0,neutral
1268,1035568232751673345,"@lemmonavenue08 @netflix @BBCTwo @ovationtv @canalplus @VersaillesFam @VersaillesCANAL @SaveVersailles @vlavla No,… https://t.co/3VKCcf0aOA",2018-08-31 16:41:21,0.0,neutral
1269,1035568216456683520,#Mobile news you can use // @Netflix Joins Growing Number of Apps to Bypass App Store Fees // Women More Likely to… https://t.co/8KuFYqMOuR,2018-08-31 16:41:17,0.25,pos
1270,1035568193840996357,Ali the cat vs. Snoop dogg Frazier 🤣 #success #celebrities #losangeles #newyork #miami #london #millionaire… https://t.co/XrPGZ8Vxvz,2018-08-31 16:41:11,0.4939,pos
1271,1035568136261656583,@netflix please add adventure time,2018-08-31 16:40:58,0.5574,pos
1272,1035568101901783040,I wish Malcolm in the middle was still on @netflix,2018-08-31 16:40:50,0.4019,pos
1273,1035568081068687360,My new favorite movie is #SierraBurgessIsALoser @netflix !!! https://t.co/jSzfNV73Ho,2018-08-31 16:40:45,0.5962,pos
1274,1035567968468590592,"Is nobody going to make a statement about yesterday’s mess? @FreeformTV, @netflix &amp; @ConstantinFilm are absolutely… https://t.co/r8xfmHPknB",2018-08-31 16:40:18,-0.3612,neg
1275,1035567903247134720,"@Netflix is trash, anything else is better than Netflix",2018-08-31 16:40:02,0.4404,pos
1276,1035567888768237568,@sashagracanin @MJENKINSSHOW @JoshDenny @netflix All he did was ask,2018-08-31 16:39:59,0.0,neutral
1277,1035567864504352770,@Godney100 @Femi_Sorry @netflix Yes I can agree with that. The choice for president did become the best of two evil… https://t.co/isX6zOVVWI,2018-08-31 16:39:53,0.8555,pos
1278,1035567853045460994,"🗓️ Streaming platform's original series available in September.

@Netflix:
07 - #IronFist (S2) / @Atypical (S2)
14… https://t.co/VjNHYAMMFm",2018-08-31 16:39:50,0.3182,pos
1279,1035567835190358016,Can these please get out on Netflix @netflix https://t.co/XXsSXg87jX,2018-08-31 16:39:46,0.3182,pos
1280,1035567813853937665,"Hey @netflix, I feel like you guys need somebody to write movie descriptions because CLEARLY whoever you have now s… https://t.co/cwYbOdRIms",2018-08-31 16:39:41,0.7125,pos
1281,1035567803888230400,@JakeSnave @netflix @emmanmontalvan @lanacondor @noahcent so glad we watched that movie,2018-08-31 16:39:39,0.5949,pos
1282,1035567759579598853,Ei @netflix tira Friends e coloca How I Met Your Mother,2018-08-31 16:39:28,0.4767,pos
1283,1035567471930101764,Happiness is your 17-year old baby girl enjoying a @winxclubshow marathon on @Netflix #lettthemstaylittle… https://t.co/GBv9HB7EPB,2018-08-31 16:38:19,0.7906,pos
1284,1035567432180609026,@guptarohit93 @Abhishek_Mshra @netflix @Ra_THORe @NetflixIndia Are you a child that you need someone else to come s… https://t.co/ZVPSXnQ0Di,2018-08-31 16:38:10,0.0,neutral
1285,1035567429571751937,#TheAfterParty is a dope movie on @netflix ya should tune in don't never say I didn't tell ya,2018-08-31 16:38:09,0.0,neutral
1286,1035567367978274816,There’s a new season of #TheGreatBritishBakeOff on @netflix !!! https://t.co/yOQticw3Lj,2018-08-31 16:37:55,0.0,neutral
1287,1035567338177871872,@mrs_liserio @ambermruffin @netflix That basically did it with #Timeless but its on @hulu,2018-08-31 16:37:47,0.0,neutral
1288,1035567326161059840,@sashagracanin @MJENKINSSHOW @JoshDenny @netflix Yes. Business doesn't need to happen in hotel rooms,2018-08-31 16:37:45,0.4019,pos
1289,1035567293739220994,"It would seem that the ""Master of Speed"" @IndiaPOCO #POCOF1 cannot stream HD content on @netflix or Amazon… https://t.co/XeYawETDra",2018-08-31 16:37:37,0.0,neutral
1290,1035567291000414208,@fluffyguy @netflix @ToyotaCenter That would be awesome!,2018-08-31 16:37:36,0.6588,pos
1291,1035567270142062592,"@Kevin_L_Johnson Today is going by sooooooooo Slow.

Wife changed the @Netflix password so I can't get a jump on her...

#OzarkSeason2",2018-08-31 16:37:31,0.0,neutral
1292,1035567147991425024,@ellymeier42 @masiem2 @amy89000 @a13965019 @Fiona72138909 @hklaulor @hakan_carlberg @Lola89911847 @Libbybyerley1… https://t.co/T71iV1E8jE,2018-08-31 16:37:02,0.0,neutral
1293,1035567130861821953,I would do anything for @hulu or @netflix to add this show to their app 😂😂 https://t.co/EjM3YTRCYt,2018-08-31 16:36:58,0.0,neutral
1294,1035567094673362945,@MRavenMetzner @MarvelIronFist @sacha_dhawan @netflix @NXOnNetflix Can we expect to see Danny’s costume in the pres… https://t.co/lRi891tkSg,2018-08-31 16:36:49,0.0,neutral
1295,1035567068190392321,"Come on, @Netflix @Showtime!  Bring back the four amigos!  No, the five! Oh, and all the girls!  Just do the… https://t.co/m3ad5n7Oib",2018-08-31 16:36:43,-0.5216,neg
1296,1035566940272484352,@netflix hey what is happening to mlp it keeps saying it’s going to expire,2018-08-31 16:36:13,0.0,neutral
1297,1035566898157694978,"@netflix you need to make a part 2 to all the boys i'v loved before where Lara and @noahcent go on another ""ski tri… https://t.co/YY38LFwQUK",2018-08-31 16:36:03,0.5994,pos
1298,1035566868117872640,7 days until @MarvelIronFist and today's cover features Danny's nemesis/frenemy Davos.  Played by the awesome… https://t.co/stnErJ4Guq,2018-08-31 16:35:55,0.34,pos
1299,1035566854155190272,Hey @netflix any idea when you will be adding Mia and Me Season 3?  My daughter asks almost every day.  She's been… https://t.co/oW3850SSos,2018-08-31 16:35:52,-0.296,neg
1300,1035566839710052353,On the 14th of September “Boca Juniors Confidencial” will premier on @netflix  🔷🔶🔷 https://t.co/WH9Bfv6om4,2018-08-31 16:35:49,0.0,neutral
1301,1035566817740247040,@paige_wyant @netflix @TheMightySite Absolutely Paige! 🙂 I look forward to seeing the article! 💜,2018-08-31 16:35:43,0.5506,pos
1302,1035566816154857473,Hey @netflix ! Have you heard Clockblockers will be flying their #Timeless banner again at the beach this weekend ?… https://t.co/u6iel17bYM,2018-08-31 16:35:43,0.0,neutral
1303,1035566727197802496,"@netflix for the love of all things holy, please add Ed Edd and Eddy !!!",2018-08-31 16:35:22,0.8114,pos
1304,1035566662123245570,The dog days of summer are coming to an end but your favorite shows are still available through your @Netflix and… https://t.co/BzOzxPvVUb,2018-08-31 16:35:06,0.6124,pos
1305,1035566639494836224,"Me @ @Shooter_USA....

Pick it up @Netflix! #SaveShooter @TheRealShantel https://t.co/J6NQsOXn23",2018-08-31 16:35:01,0.0,neutral
1306,1035566547916312578,@hulu and/or @netflix please put Alias with the amazing Jennifer Garner back on!,2018-08-31 16:34:39,0.75,pos
1307,1035566518271135745,"""I wish Netflix had more shaw brothers on""

[@Netflix adds Shaw Brothers films a week later]

*looks around shiftil… https://t.co/j7uZcGs3Rl",2018-08-31 16:34:32,0.4019,pos
1308,1035566517281284099,"honestly tho you'll never be @Netflix_CA, @netflix https://t.co/VZDjvBPqE4",2018-08-31 16:34:32,0.4588,pos
1309,1035566462054932480,"@HPfan_nPatronus @cbbc @netflix @herotalentgroup Hi Taylor, The Worst Witch is on Netflix in the U.S. Seasons 1 and 2. Enjoy!",2018-08-31 16:34:19,-0.5707,neg
1310,1035566441360236545,just do it @heretv @HereMediaInc @AmazonVideo @netflix @hulu @Showtime @showcasedotca ' ',2018-08-31 16:34:14,0.0,neutral
1311,1035566431910412289,"Leftover Lo Mein + new episodes of #TheGreatBritishBakingShow on @Netflix = Living my best life

#GGBO… https://t.co/FGfmpbIOkg",2018-08-31 16:34:11,0.6369,pos
1312,1035566376629485568,#SaveGotham @FOXTV @warnerbrostv @netflix @hulu @TeamRobinTaylor @bslayer241 @GothamAddicts @Gotham… https://t.co/xWPaAQPN0r,2018-08-31 16:33:58,0.0,neutral
1313,1035566318207029249,I’m just ready for @Spotify to team up with @netflix !!!!!!!,2018-08-31 16:33:44,0.5673,pos
1314,1035566286321930241,The feeling you get when there is a new season of British Bake Off in your @netflix feed! #GreatBritishBakeOff,2018-08-31 16:33:37,0.2003,pos
1315,1035566262280105988,@netflix Please don't have ads. I don't watch @hulu because of the ads.,2018-08-31 16:33:31,0.3182,pos
1316,1035565910269091840,@RealElleYess @netflix I can't believe justin Bateman was killed off.,2018-08-31 16:32:07,-0.6705,neg
1317,1035565907299450880,"@RealElleYess @netflix I ask, because s01 was great",2018-08-31 16:32:06,0.6249,pos
1318,1035565871954100225,Why isnt ‘Lost’ downloadable on @netflix,2018-08-31 16:31:58,0.0,neutral
1319,1035565850265309185,ok @Netflix ride this YA rom-com hype and please consult with @meganmccafferty and make me a sloppy firsts/second h… https://t.co/TOEVZxTiUM,2018-08-31 16:31:53,0.5423,pos
1320,1035565798167912448,"@JamesAGagliano @netflix Saw that a while back , great",2018-08-31 16:31:40,0.6249,pos
1321,1035565752869429249,"@JackGarcia66 @netflix Appreciate that, Hermano. Been standing on your shoulders for years. Never wanna disappoint… https://t.co/bT1sspE9Nf",2018-08-31 16:31:30,0.4019,pos
1322,1035565742454923264,"@saulnier_jeremy @netflix You've cut all of your trailers, right?",2018-08-31 16:31:27,-0.2732,neg
1323,1035565660737351681,@Konami @netflix @FrederatorS @Castlevania And the videogame?,2018-08-31 16:31:08,0.0,neutral
1324,1035565582203142144,"@fsusma @netflix Courage Never Quits, Homie-Homas! 🇺🇸🦅🇺🇸",2018-08-31 16:30:49,0.5411,pos
1325,1035565433561042945,@Esco_HeftyFine @sashagracanin @MJENKINSSHOW @JoshDenny @netflix His team tried to blacklist some of the women though...,2018-08-31 16:30:13,0.0,neutral
1326,1035565413172568064,@shadowandact @netflix I wish companies would stop giving black women positions that don’t have real power in an at… https://t.co/Lyi6OxE5WU,2018-08-31 16:30:09,0.4404,pos
1327,1035565394470334465,@opyram @netflix Really?,2018-08-31 16:30:04,0.0,neutral
1328,1035565383028097024,"Stay mad, trolls! @Netflix https://t.co/ZxOVYhG5Sz",2018-08-31 16:30:01,-0.5411,neg
1329,1035565377399521280,@Libbybyerley1 @treesarelife2 @masiem2 @amy89000 @a13965019 @Fiona72138909 @ellymeier42 @hklaulor @Lola89911847… https://t.co/3A4AzzBliD,2018-08-31 16:30:00,0.0,neutral
1330,1035565372441853953,"Explained (a @netflix original) has an episode on esports! Explaining it to those unfamiliar with esports, and in s… https://t.co/PJM8EWIVke",2018-08-31 16:29:59,0.0,neutral
1331,1035565307056807936,@aishwaryBTW @Folk4QAFReunion @Showtime @netflix And you’re only through S1...just wait..it’s quite a ride. Keep sh… https://t.co/8atEWYvBM6,2018-08-31 16:29:43,0.0,neutral
1332,1035565241474736128,@LifeNewsHQ One of the reasons I cancelled my @netflix @NetflixUK subscription. If they can't respect my cultural i… https://t.co/DWXndqCymf,2018-08-31 16:29:28,-0.5505,neg
1333,1035565221178421248,@netflix why did you choose this date to release Ozark ?!,2018-08-31 16:29:23,0.0,neutral
1334,1035565199628099586,SEASON 2 Of @OZARK RIGHT NOW ON @NETFLIX! 💉💰 @batemanjason,2018-08-31 16:29:18,0.0,neutral
1335,1035565141796868096,@ParadisePD drops on @Netflix today!  I was lucky enough to chat with the masterminds behind the show @WacoOGuin an… https://t.co/JQ9y1Acy9P,2018-08-31 16:29:04,0.4753,pos
1336,1035565117411340291,I cannot get enough of @kathleenmadigan this week. Why am I having to comb the inter webs for her instead of being… https://t.co/yp6r59WRJ9,2018-08-31 16:28:58,0.0,neutral
1337,1035565114538291200,@Konami @netflix @FrederatorS @Castlevania Can't wait to watch season 2,2018-08-31 16:28:57,0.0,neutral
1338,1035565087883493381,"@Konami @netflix @FrederatorS @Castlevania Castlevania Lord of Shadows backward compatibility on Xbox One, please.… https://t.co/m2bR360LGL",2018-08-31 16:28:51,0.0,neutral
1339,1035564960825241600,@chronicler_shae @netflix In other words if you don’t like it don’t watch it.,2018-08-31 16:28:21,0.3612,pos
1340,1035564929355603968,@VaderRappina @ParadisePD @netflix Absolutely love it!!!,2018-08-31 16:28:13,0.7483,pos
1341,1035564919192780802,@RachelAButera @netflix @GreyDeLisle @cedricyarbrough @sarahchalke @danasnyder @yuckotheclown is it out now?,2018-08-31 16:28:11,0.0,neutral
1342,1035564883486617605,This show is amazing make more seasons @netflix @MarlonWayans https://t.co/m3COb9Iot3,2018-08-31 16:28:02,0.5859,pos
1343,1035564865484718081,I’ll be hanging out with Marty Byrd today  #Ozark @netflix https://t.co/e7DuPM1pIS,2018-08-31 16:27:58,0.0,neutral
1344,1035564845561782272,"Just discovered @ParadisePD on @netflix,and it's fucking hysterical. Definitely an adult animated series I'm sticking with.",2018-08-31 16:27:53,0.3788,pos
1345,1035564759289081857,@AnnJeannette4rd @Folk4QAFReunion @Showtime @netflix It’s unreal,2018-08-31 16:27:33,0.0,neutral
1346,1035564736522334208,"@chronicler_shae @netflix Clearly you aren’t it’s target audience, which is fine. I’m not watching every show that’… https://t.co/9y1SkpxjxP",2018-08-31 16:27:27,0.5423,pos
1347,1035564735280738304,@erjakub @netflix I have no criticism at all and I’m starting episode 4.,2018-08-31 16:27:27,-0.6249,neg
1348,1035564709418659841,BEST CHEMISTRY ON SCREEN EVER! @IamLuisGuzman @mgh_8 I BEG YOU @netflix @hulu TO PLEASE PICK UP #CODEBLACK… https://t.co/YP4v4CIWXR,2018-08-31 16:27:21,0.8503,pos
1349,1035564527201472516,@aishwaryBTW You will never experience the feelings you are/or will because of a show. #QaF is the BEST written and… https://t.co/sajDhq89Dy,2018-08-31 16:26:37,0.7125,pos
1350,1035564527167975427,@hallmarkchannel When will the newest season of The Good Witch be on @netflix ?,2018-08-31 16:26:37,0.1027,pos
1351,1035564499678515206,You get bored. You decide to watch some Disney channel because @netflix is canceling all the good shows. You look a… https://t.co/1tAETKEeIV,2018-08-31 16:26:31,0.2023,pos
1352,1035564474332106755,ICYMI: Castlevania Season 2 is coming Oct. 26th on @netflix!  @FrederatorS @Castlevania https://t.co/2jfsuyzDbl,2018-08-31 16:26:25,0.0,neutral
1353,1035564455281807366,@NetflixUK @netflix I'm trying to act. Y'all niggas hiring?,2018-08-31 16:26:20,-0.34,neg
1354,1035564362491195392,Have done nothing today except binge #gbbo on @netflix so excited to have soggy bottoms and @noelfielding11 back in my life,2018-08-31 16:25:58,0.4795,pos
1355,1035564316940951553,@ParadisePD @netflix A comedy show making light of police brutality? How relevant and socially-aware of you.,2018-08-31 16:25:47,-0.3612,neg
1356,1035564272309420033,"@doofvfood @netflix Hahahahahahah I think you're right, bc that doctor was the best option, but if he won't be the… https://t.co/yxhj0g1MZs",2018-08-31 16:25:37,0.3818,pos
1357,1035564179338539009,@netflix you should add John Tucker Must Die thanks ;),2018-08-31 16:25:14,-0.0258,neg
1358,1035563811988819968,@RealElleYess @netflix better than s01?,2018-08-31 16:23:47,0.4404,pos
1359,1035563791810002944,@netflix is one of the actors in Stranger Things also in Ozark??,2018-08-31 16:23:42,0.0,neutral
1360,1035563730346631170,"@ABCNetwork,@DeceptionWriter,@netflix please renew @DeceptionABC , More than 22k people have already signed this pe… https://t.co/WNwUlnypJg",2018-08-31 16:23:27,0.3182,pos
1361,1035563627074514947,"@MeganHenderson3 @Femi_Sorry @netflix The problem was nobody liked Hillary Clinton, so the voters had no real choic… https://t.co/idoRDUbYFg",2018-08-31 16:23:03,-0.2732,neg
1362,1035563613472399360,@netflix this is out on my birthday!!!!!!,2018-08-31 16:22:59,0.0,neutral
1363,1035563612633489408,@JButlerHarner @netflix @batemanjason @Esai_Morales @JordanaSpiro @McKinleyBcubed @Kevin_L_Johnson @NetflixUK… https://t.co/3c6OSrzriU,2018-08-31 16:22:59,0.0,neutral
1364,1035563605419339776,"I love you @netflix but if you don’t cancel this 13RW/Stranger Things crossover, I will throw your ass in the upside down.",2018-08-31 16:22:58,-0.6858,neg
1365,1035563468684836865,Now #UltimateBeastMaster: Survival of the Fittest is streaming right now with @CMPunk @StuBennett (Wade Barrett)… https://t.co/Swh8Iyu7gw,2018-08-31 16:22:25,0.0,neutral
1366,1035563397620760576,"Weekend bing plans include Paradise PD on @netflix ! Hear @GreyDeLisle Tom Kenny, @cedricyarbrough @sarahchalke… https://t.co/vxKRD9rVwD",2018-08-31 16:22:08,0.6696,pos
1367,1035563362380333056,I self care with champagne and @netflix I must be doing it wrong... https://t.co/5FJgqta7aZ,2018-08-31 16:22:00,0.6597,pos
1368,1035563244910530560,@clari_fraser @netflix @BBCTwo @ovationtv @canalplus @VersaillesFam @VersaillesCANAL @SaveVersailles @vlavla What?… https://t.co/s1EdVacHuz,2018-08-31 16:21:32,0.0,neutral
1369,1035563243031416832,@netflix I just saw your new description and I totally agree and relate with it.,2018-08-31 16:21:31,0.4201,pos
1370,1035563233455865857,Yo @netflix when is season 3 of @LuciferonFOX going to be available to stream?! I came to the party late (just fini… https://t.co/314jBfSXBA,2018-08-31 16:21:29,0.4574,pos
1371,1035563210278141953,@vrb1955 @THR Love Asian films...indie and ones produced overseas. The writing seems much richer at times. Can't wa… https://t.co/gWtw6qBPhg,2018-08-31 16:21:23,0.8225,pos
1372,1035563178866946049,Imagine if @netflix was mocking your #disability. How would you feel? Please support me and all epileptics by signi… https://t.co/8v9wEZx6AN,2018-08-31 16:21:16,0.3182,pos
1373,1035563175436058624,I’m almost done with haven on @netflix and I don’t know what I’m going to do with my life when I finish,2018-08-31 16:21:15,0.0,neutral
1374,1035563114257948673,I’m so hyped for Ozark! #OzarkSeason2 @netflix,2018-08-31 16:21:00,0.0,neutral
1375,1035563037246152705,@netflix @maddalish another romcom that will prob. capture our hearts.,2018-08-31 16:20:42,0.0,neutral
1376,1035563011308544000,Binge watching NCIS Season 11 on @netflix 🔎 #helloweekend,2018-08-31 16:20:36,0.0,neutral
1377,1035562976441446400,@guardianfilm Issue has never been with @netflix over giving these films theatrical release its always been with ma… https://t.co/VhWB7Xo52Q,2018-08-31 16:20:28,0.34,pos
1378,1035562924104998912,#ParadisePD: Review der Pilotepisode @Netflix https://t.co/We5btTTLEO https://t.co/9IojiVfCBa,2018-08-31 16:20:15,0.0,neutral
1379,1035562826796949505,@opyram @netflix To be fair ...Ozark isn't that impressive,2018-08-31 16:19:52,-0.1032,neg
1380,1035562820052635649,"*opens laptop*
Me: I have to tackle this homework.
Also me: what’s the new series on @netflix",2018-08-31 16:19:50,0.0,neutral
1381,1035562815132770304,@ParadisePD @netflix so this is @BRICKLEBERRY 2.0 basically. im in,2018-08-31 16:19:49,0.0,neutral
1382,1035562747776380934,#ozark season 2 has arrived @netflix @ozark now streaming on netflix. https://t.co/9oSgN6w3lq,2018-08-31 16:19:33,0.0,neutral
1383,1035562599818113024,@opyram @netflix Ha! Feel your pain.,2018-08-31 16:18:58,-0.2942,neg
1384,1035562569409413121,@gretch_147 @netflix There is a recap just saw.,2018-08-31 16:18:51,0.0,neutral
1385,1035562475192836101,Is it lunch time already? I want to watch a movie on @netflix,2018-08-31 16:18:28,0.0772,pos
1386,1035562457085960193,Great to see new #marlon season on @netflix 😎 @MarlonWayans,2018-08-31 16:18:24,0.7964,pos
1387,1035562293336002560,"@JonNatchez @netflix Thanks Jon, your score took the film to a whole new level!",2018-08-31 16:17:45,0.4926,pos
1388,1035562168287154176,.@LifeNews.Com That is a sacrilege &amp; an insult to all Christians.  Why don’t they try that with the Moslems &amp; their… https://t.co/KpJW1lGPDb,2018-08-31 16:17:15,-0.5106,neg
1389,1035562165619634177,"Just finished eating at L’Arpège in Paris.

Outstanding!

Watch the first episode of Chef’s Table France on… https://t.co/N75BVgAXfh",2018-08-31 16:17:14,0.6476,pos
1390,1035562099194380289,@DragonCon @realmikecolter @MarvelStudios @LukeCage @netflix https://t.co/xEmWVfYyVl #MCU TV photoshoot going down… https://t.co/RLvRu7OPOO,2018-08-31 16:16:58,0.0,neutral
1391,1035562099047653377,@netflix @Spotify This is everything i never knew i needed ❤️ @netflix,2018-08-31 16:16:58,0.0,neutral
1392,1035562084858126338,"@jean_yoon Now let’s get some real clarification on the Netflix $500 million funding for 🇨🇦 content. 

I’ve got som… https://t.co/dduWvL3hnV",2018-08-31 16:16:55,0.0,neutral
1393,1035562072967401472,@amberkmiller @netflix Fortnite.,2018-08-31 16:16:52,0.0,neutral
1394,1035562059193307136,"okay so To All the Boys I’ve Loved Before is getting a sequel, but like where is The Kissing Booth sequel??? @netflix",2018-08-31 16:16:49,0.9143,pos
1395,1035562042630066176,we're not giving up @heretv @HereMediaInc @AmazonVideo @netflix @hulu @Showtime @showcasedotca #WeWantEyewitnessSeason2,2018-08-31 16:16:45,-0.2584,neg
1396,1035561975898628098,@MegynPrice @JessaRitter @netflix @RulesEngagement @paddywarbucks @theoliverhudson @DavidSpade Best show.. miss it...❤️,2018-08-31 16:16:29,0.5574,pos
1397,1035561886706630658,"@divyasa1 @SopanDeb @netflix I favorites it to read it, I don't agree with it necessarily, I haven't read it yet",2018-08-31 16:16:08,0.1754,pos
1398,1035561838157684738,"@LifeNewsHQ Shame on you @netflix , first that woman with the abortion parade (thankfully you cancelled her show) n… https://t.co/RD5dcKnT6U",2018-08-31 16:15:56,-0.6249,neg
1399,1035561768662315010,Just heard @JohnLeguizamo is in #CentralPark5 on @netflix. Very eager to see this!,2018-08-31 16:15:40,0.474,pos
1400,1035561627633045504,@sbell021 Get your remote thumb stretched and ready. Lots of flipping b/w @netflix and ALL the available games. #Sleepless,2018-08-31 16:15:06,0.3612,pos
1401,1035561459227521024,@netflix I would love to see you do one of your original movies or series with @BradThor or @VinceFlynncom It would… https://t.co/8fCNGEbIR6,2018-08-31 16:14:26,0.7579,pos
1402,1035561424075018240,"@SuBzx @ParadisePD @netflix Haha, I was going to say - the style reminds me of Brickleberry. I totally see why now.",2018-08-31 16:14:17,0.4588,pos
1403,1035561358316564486,".@netflix and @DollyParton
need your help! 
https://t.co/GM4DEePn2b",2018-08-31 16:14:02,0.4574,pos
1404,1035561358232834048,"The thought of not traveling this weekend and being able to lay on my couch with one leg off, ordering pizza and wa… https://t.co/dKnjtkke4K",2018-08-31 16:14:02,0.0,neutral
1405,1035561354487373825,@MJENKINSSHOW @Esco_HeftyFine @JoshDenny @netflix If she works for him?,2018-08-31 16:14:01,0.0,neutral
1406,1035561350611836931,Here's a sneak peak of  whats coming up on #Netflix for september. Happy Binging! https://t.co/HpE5QSdVay @netflix https://t.co/4rtkd2doLN,2018-08-31 16:14:00,0.6114,pos
1407,1035561175684210688,Waiting for @netflix to announce To All the Boys I’ve Loved Before sequels... https://t.co/fYl8trWkvd,2018-08-31 16:13:18,0.5994,pos
1408,1035561162677661697,@TheRealMe55 @WaywardPinesFOX @FOXTV @netflix @MNightShyamalan Yes please just read all 3 books for my fix,2018-08-31 16:13:15,0.6124,pos
1409,1035561136966565888,@kimlayman1 @TerrifierFilm @BloodyBootsie14 @kweentiph @twisted_twins @MFFHorrorCorner @Vileself @tvfish15… https://t.co/djR4NtYwLU,2018-08-31 16:13:09,0.0,neutral
1410,1035561014362886144,I've already watched @MatteoLane 's @netflix special twice. It's hysterical. Get into it. It was so nice to finally… https://t.co/clRKesGVhB,2018-08-31 16:12:40,0.7365,pos
1411,1035561000584531968,@CRE5PIN @LymeScience @netflix That's even more disappointing then. I would never question in public how you choose… https://t.co/ptD1uGO06n,2018-08-31 16:12:36,-0.5413,neg
1412,1035560980594356224,"@vfinch @netflix I'm excited to watch! Do they start w a decent ""re-cap"" of season one or should I re-watch the las… https://t.co/B4AwNvOuEA",2018-08-31 16:12:32,0.4003,pos
1413,1035560937330237440,@netflix add Hairspray in y’all next update 🗣,2018-08-31 16:12:21,0.0,neutral
1414,1035560840059998209,@Jimmy_Silver_ @mohammedmohewer @netflix It literally just became available 10 hours ago and u tweeted this 2 hours… https://t.co/MGrlnDRoYT,2018-08-31 16:11:58,0.0,neutral
1415,1035560788902047744,@sashagracanin @Esco_HeftyFine @JoshDenny @netflix so am I. I can hear u condescending to me thru here its great. i… https://t.co/n8ZltZLTWt,2018-08-31 16:11:46,0.6249,pos
1416,1035560784498049024,@MyLittlePony is back on @netflix https://t.co/sudSTEiCnL,2018-08-31 16:11:45,0.0,neutral
1417,1035560767305609216,"@vfinch @netflix not really, but so far, so good..",2018-08-31 16:11:41,0.0,neutral
1418,1035560742907305985,Ei @netflix why is The Office not available in the Philippines???,2018-08-31 16:11:35,0.0,neutral
1419,1035560642143387649,.@Netflix has appointed Vernā Myers to the newly created role of vice president for inclusion strategy.… https://t.co/Hgjxu34q6t,2018-08-31 16:11:11,0.25,pos
1420,1035560632358264833,"Speaking of @netflix, why was season 3 of @LuchaElRey never added? I figured it would happen when season 4 started… https://t.co/tq3tdcPpkJ",2018-08-31 16:11:09,0.0,neutral
1421,1035560549323603968,KANYE WEST BLASTS OBAMA'S FAILURES FOR ALL TO SEE! https://t.co/sHMGwY0HL9  #LegacyOfALoser #Failure @BarackObama… https://t.co/W1FYGfnXAR,2018-08-31 16:10:49,-0.6155,neg
1422,1035560528121409538,@ZomatoIN @netflix @radhika_apte  welcome to Udaipur! https://t.co/Fl7rlkgd4r,2018-08-31 16:10:44,0.5093,pos
1423,1035560517711089664,"@CRE5PIN @LymeScience @netflix To you it makes no sense, but you are not living with it. By taking like that public… https://t.co/88u3SMtIUP",2018-08-31 16:10:41,0.3919,pos
1424,1035560480033501185,We are beyond excited to announce @cristela9 as our @CentralWashU Homecoming entertainer! She produced and starred… https://t.co/PKaeUexWCZ,2018-08-31 16:10:32,0.6476,pos
